Park Name,Category,Order,Family,Common Names,Abundance
Pinnacles National Park,Vascular Plant,Asterales,Asteraceae,Lindley's Silverpuffs,Common
Pinnacles National Park,Vascular Plant,Asterales,Asteraceae,Whitehead Mule-Ears,Unknown
Pinnacles National Park,Vascular Plant,Asterales,Asteraceae,"Bathurst Burr, Cocklebur, Spiny Cocklebur, Spiny Cockleburr",Unknown
Pinnacles National Park,Vascular Plant,Asterales,Asteraceae,"Canada Cocklebur, Cocklebur, Cockleburr, Common Cocklebur, Rough Cocklebur, Rough Cockleburr",Unknown
Pinnacles National Park,Vascular Plant,Asterales,Campanulaceae,Griffin's Bellflower,Unknown
Pinnacles National Park,Vascular Plant,Asterales,Campanulaceae,Common Bluecup,Common
Pinnacles National Park,Vascular Plant,Asterales,Campanulaceae,"Rareflower Heterocodon, Western Pearlflower",Unknown
Pinnacles National Park,Vascular Plant,Asterales,Campanulaceae,Slender Threadplant,Unknown
Pinnacles National Park,Vascular Plant,Asterales,Campanulaceae,Onesided Threadplant,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,"Coast Buckthorn, Coast Fiddleneck, Common Fiddleneck, Intermediate Fiddleneck",Abundant
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,"Menzies' Fiddleneck, Rigid Fiddleneck",Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Bristly Fiddleneck,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,"Gravel Cryptantha, Gravel-Bar Catseye, Gravelbar Cryptantha",Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Weakstem Cryptantha,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,"Clearwater Catseye, Clearwater Cryptantha, Common Cryptantha",Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Tejon Cryptantha,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,"Pointed Catseye, Pointed Cryptantha, Prickly Cryptantha",Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Pacific Hound's Tongue,Rare
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Woolly Yerba Santa,Common
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,"Shortleaf Combseed, Sleeping Combseed, Winged Combseed",Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,"Little Combseed, Purple Prairieclover",Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Bracted Popcornflower,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Valley Popcornflower,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Cooper's Popcornflower,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Rusty Popcornflower,Common
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Pacific Popcornflower,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Boraginaceae,Hooked Popcorn-Flower,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Heliotropiaceae,"Quail Plant, Salt Heliotrope, Seaside Heliotrope",Common
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Whisperingbells,Common
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Whisperingbells,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Spotted Hideseed,Common
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Baby Blue Eyes,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Smallflower Nemophila,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,"Littlefoot Blue-Eyes, Littlefoot Nemophila",Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Fremont's Baby Blue Eyes,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Shortlobe Phacelia,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,"Distant Phacelia, Distant Scorpion-Weed",Common
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Imbricate Phacelia,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Imbricate Phacelia,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Stinging Phacelia,Common
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Branching Phacelia,Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,"Rattan Phacelia, Rattan's Phacelia",Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,"Blue Fiestaflower, Blue Fiesta-Flower, Desert Fiestaflower",Unknown
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Blue Fiestaflower,Common
Pinnacles National Park,Vascular Plant,Boraginales,Hydrophyllaceae,White Fiestaflower,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Brewer's Rockcress,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Brewer's Rockcress,Rare
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Rock Cress, Tower Rockcress",Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Common Sandweed, Dwarf Anthysanus",Common
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Black Mustard, Shortpod Mustard",Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Bird's Rape, Birdsrape Mustard, Field Mustard, Rape, Rape Mustard, Turnip Rape, Wild Mustard, Wild Rutabaga, Wild Turnip",Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Shepherdspurse, Shepherd's-Purse",Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Milkmaids,Common
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Milkmaids,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Milkmaids,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Idaho Bittercress, Little Western Bittercress",Common
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Lemmon's Jewel-Flower,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Menzies' Tansymustard,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Spring Draba, Spring Whitlowgrass",Common
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Coast Wallflower, Sand Dune Wallflower, Western Wallflower",Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Plains Wallflower, Prairie Rocket, Sand Dune Wallflower, Western Wallflower",Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"California Mustard, Coast Wild Cabbage, Hairyleaf Wildcabbage",Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Summer Mustard,Abundant
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Shining Pepperweed,Common
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Upright Pepperweed,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Cultivated Radish, Garden Radish, Radish, Wild Radish",Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Curvepod Yellowcress,Common
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Watercress,Common
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Indian Hedgemustard, Indian Hedge-Mustard, Oriental Hedgemustard",Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Bristly Jewelflower,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Plumed Jewelflower,Unknown
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Lacepod Mustard, Sand Fringepod, Sand Lacepod",Common
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,"Mountain Fringepod, Narrowleaf Lacepod, Santa Cruz Island Fringepod",Common
Pinnacles National Park,Vascular Plant,Brassicales,Brassicaceae,Dobie Pod,Common
Pinnacles National Park,Vascular Plant,Brassicales,LimUnknownthaceae,Douglas' Meadowfoam,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,"Pigweed, Pigweed Amaranth, Prostrate Pigweed, Tumble Pigweed, Tumbleweed, White Pigweed",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,"Mat Amaranth, Prostrate Amaranth, Prostrate Pigweed",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,"California Amaranth, California Pigweed",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,"Careless Weed, Redroot Amaranth, Red-Root Amaranth, Redroot Pigweed, Rough Pigweed",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Saltbush,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,"Common Lambsquarters, Lambsquarters, Lambsquarters Goosefoot, White Goosefoot",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,"Mexican Tea, Mexican-Tea",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,"Netseed Lambsquarters, Pigseed Goosefoot, Pitseed Goosefoot, Pit-Seed Goosefoot",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,California Goosefoot,Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,California Goosefoot,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Amaranthaceae,"Prickly Russian Thistle, Tumbleweed",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Sticky Chickweed,Abundant
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Hairy Rupturewort,Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,"Spreading Pygmyleaf, Texas Loeflingia",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Douglas' Stitchwort,Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,California Manyseed,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Four-Leaved Polycarp,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Annual Pearlwort,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,"Catchfly, Sleepy Campion, Sleepy Catchfly, Sleepy Silene",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,"Common Catchfly, Windmill Catchfly",Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Starwort,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,"Purple Sandspurry, Red Sandspurry",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,"Chickweed, Common Chickweed, Nodding Chickweed",Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,"Shiny Chickweed, Shiny Starwort",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Common Chickweed,Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Montiaceae,"Desert Rockpurslane, Fringed Redmaids, Redmaids",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Montiaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Montiaceae,Serpentine Springbeauty,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Montiaceae,Gypsum Springbeauty,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Montiaceae,Streambank Springbeauty,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Montiaceae,Miner's Lettuce,Abundant
Pinnacles National Park,Vascular Plant,Caryophyllales,Montiaceae,"Bitter Root, Bitterroot, Oregon Bitter-Root",Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Montiaceae,"Annual Water Minerslettuce, Fountain Miner's Lettuce",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Thurber's Spineflower,Uncommon
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"Douglas' Spineflower, San Benito Spineflower",Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Pink Spineflower,Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Oneawn Spineflower,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Anglestem Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Clay Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Coville's Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Elegant Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Longstem Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eastern Mojave Buckwheat,Abundant
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"Eastern Mojave Buckwheat, Flattop Buckwheat, Mojave Buckwheat",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Slender Woolly Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Heermann's Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Hairyflower Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"Pinnacles Buckwheat, Pinnacles Wild Buckwheat",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Naked Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Protruding Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"Puny Buckwheat, Yellowturbans, Yellow-Turbans",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Wand Buckwheat,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"Hoary Buckwheat, Rock Buckwheat",Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Bastardsage,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"Common Knotweed, Doorweed, Matweed, Ovalleaf Knotweed, Oval-Leaf Knotweed, Prostrate Knotweed",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Dotted Smartweed,Common
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"Woodland Pterostegia, Woodland Threadstem",Abundant
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"Common Sheep Sorrel, Field Sorrel, Red Sorrel, Sheep Sorrel",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"Curly Dock, Narrowleaf Dock, Sour Dock, Yellow Dock",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,"California Dock, Toothed Willow Dock",Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Polygonaceae,Willow Dock,Unknown
Pinnacles National Park,Vascular Plant,Caryophyllales,Portulacaceae,"Akulikuli-Kula, Common Purslane, Duckweed, Garden Purslane, Little Hogweed, Little-Hogweed, Purslane, Pursley, Wild Portulaca",Unknown
Pinnacles National Park,Vascular Plant,Cornales,Cornaceae,"Brown Dogwood, Smooth Dogwood",Rare
Pinnacles National Park,Vascular Plant,Cornales,Loasaceae,"Hydra Blazingstar, Yellow Comet Stickleaf, Yellowcomet",Unknown
Pinnacles National Park,Vascular Plant,Cornales,Loasaceae,Grass Blazingstar,Unknown
Pinnacles National Park,Vascular Plant,Cornales,Loasaceae,San Luis Blazingstar,Unknown
Pinnacles National Park,Vascular Plant,Cucurbitales,Cucurbitaceae,"California Manroot, Valley Manroot",Abundant
Pinnacles National Park,Vascular Plant,Cucurbitales,Datiscaceae,Durango Root,Common
Pinnacles National Park,Vascular Plant,Dipsacales,Adoxaceae,Mexican Elder,Common
Pinnacles National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Pink Honeysuckle,Unknown
Pinnacles National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Santa Barbara Honeysuckle,Abundant
Pinnacles National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Common Snowberry,Unknown
Pinnacles National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Creeping Snowberry,Unknown
Pinnacles National Park,Vascular Plant,Dipsacales,Valerianaceae,"Longspur Seablush, Long-Spur Seablush",Common
Pinnacles National Park,Vascular Plant,Dipsacales,Valerianaceae,Long-Spurred Plectritis,Unknown
Pinnacles National Park,Vascular Plant,Dipsacales,Valerianaceae,"Longhorn Plectritis, White Cornsalad",Common
Pinnacles National Park,Vascular Plant,Ephedrales,Ephedraceae,"California Jointfir, California Mormon Tea",Unknown
Pinnacles National Park,Vascular Plant,Equisetales,Equisetaceae,Giant Horsetail,Rare
Pinnacles National Park,Vascular Plant,Ericales,Ericaceae,Bigberry Manzanita,Common
Pinnacles National Park,Vascular Plant,Ericales,Ericaceae,"Mexican Manzanita, Pointleaf Manzanita",Common
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,"Dense False Gilia, Dense False Gilyflower",Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,"Dense False Gilia, Dense False Gilyflower",Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,"Woollystar, Woolstar",Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Giant Woolstar,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Giant Woolstar,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Wand Woollystar,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,California Gilia,Common
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,"California Gilia, California Gily-Flower",Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Chaparral Gilia,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Bluehead Gilia,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Purplespot Gilia,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Greater Yellowthroat Gilia,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,None,Common
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,False Babystars,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,True Babystars,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,"Bristlyleaf LiUnknownthus, Whiskerbrush",Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,"Evening Snow, Eveningsnow",Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Pygmy LiUnknownthus,Common
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Hooked Navarretia,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Small-Lobe Navarretia,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Paso Robles Navarretia,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Honeyscented Pincushionplant,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Downy Pincushionplant,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Polemoniaceae,Slender Phlox,Common
Pinnacles National Park,Vascular Plant,Ericales,Primulaceae,"Pimpernel, Scarlet Pimpernel",Unknown
Pinnacles National Park,Vascular Plant,Ericales,Primulaceae,Poorman's Weatherglass,Unknown
Pinnacles National Park,Vascular Plant,Ericales,Primulaceae,None,Rare
Pinnacles National Park,Vascular Plant,Ericales,Primulaceae,Padre's Shootingstar,Common
Pinnacles National Park,Vascular Plant,Ericales,Primulaceae,Mosquito Bills,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Dwarf White Milkvetch,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Gambel's Dwarf Milkvetch,Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"American Licorice, Licorice, Wild Licorice",Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,None,Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Foothill Deervetch, Maresfat",Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Desert Deervetch,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Silky Deerweed,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Coastal Bird's-Foot Trefoil,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Common Deerweed,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Common Deerweed,Abundant
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Bishop's Lotus, Strigose Bird's-Foot Trefoil, Strigose Bird's-Foot-Trefoil",Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Chilean Bird's-Foot Trefoil,Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Silver Lupine,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Silver Lupine,Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Bicolor Lupine, Miniature Lupine",Abundant
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Bajada Lupine, Elegant Lupine, Scarlet Lupine",Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Stinging Annual Lupine,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Chick Lupine,Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Bigleaf Lupine, Hollowleaf Annual Lupine",Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Collared Annual Lupine,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Bur Clover, Bur Medick, Burclover, California Burclover, Toothed Medick",Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,White Sweetclover,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Sourclover,Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Annual Yellow Sweetclover, Indian Sweet-Clover",Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Chaparral Pea, Montana Chaparral Pea",Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Pinpoint Clover,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Rose Clover,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Littlehead Clover, Smallhead Clover, Small-Head Clover",Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Clammy Clover,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Whitetip Clover, White-Tip Clover",Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Tomcat Clover,Common
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Tomcat Clover,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,Garden Vetch,Unknown
Pinnacles National Park,Vascular Plant,Fabales,Fabaceae,"Vetch Woollypod, Winter Vetch",Unknown
Pinnacles National Park,Vascular Plant,Fagales,Fagaceae,"California Live Oak, Coast Live Oak",Unknown
Pinnacles National Park,Vascular Plant,Fagales,Fagaceae,California Live Oak,Abundant
Pinnacles National Park,Vascular Plant,Fagales,Fagaceae,Scrub Oak,Common
Pinnacles National Park,Vascular Plant,Fagales,Fagaceae,Canyon Live Oak,Rare
Pinnacles National Park,Vascular Plant,Fagales,Fagaceae,Blue Oak,Abundant
Pinnacles National Park,Vascular Plant,Fagales,Fagaceae,"California White Oak, Valley Oak",Uncommon
Pinnacles National Park,Vascular Plant,Fagales,Fagaceae,Interior Live Oak,Unknown
Pinnacles National Park,Vascular Plant,Fagales,Fagaceae,Interior Live Oak,Rare
Pinnacles National Park,Vascular Plant,Fagales,Fagaceae,Oracle Oak,Rare
Pinnacles National Park,Vascular Plant,Fagales,Juglandaceae,Northern California Black Walnut,Uncommon
Pinnacles National Park,Vascular Plant,Garryales,Garryaceae,Chaparral Silktassel,Uncommon
Pinnacles National Park,Vascular Plant,Gentianales,Apocynaceae,Indian Hemp,Unknown
Pinnacles National Park,Vascular Plant,Gentianales,Apocynaceae,Indian Milkweed,Unknown
Pinnacles National Park,Vascular Plant,Gentianales,Apocynaceae,"Mexican Whorled Milkweed, Narrowleaf Milkweed, Narrow-Leaved Milkweed",Unknown
Pinnacles National Park,Vascular Plant,Gentianales,Apocynaceae,Woolly Milkweed,Unknown
Pinnacles National Park,Vascular Plant,Gentianales,Gentianaceae,Davy's Centaury,Unknown
Pinnacles National Park,Vascular Plant,Gentianales,Gentianaceae,"Desert Centaury, Great Basin Centaury",Unknown
Pinnacles National Park,Vascular Plant,Gentianales,Rubiaceae,Narrowleaf Bedstraw,Common
Pinnacles National Park,Vascular Plant,Gentianales,Rubiaceae,"Bedstraw, Catchweed Bedstraw, Cleavers, Cleaverwort, Goose Grass, Scarthgrass, Stickywilly, Sticky-Willy, White Hedge",Common
Pinnacles National Park,Vascular Plant,Gentianales,Rubiaceae,California Bedstraw,Unknown
Pinnacles National Park,Vascular Plant,Gentianales,Rubiaceae,Yellow Wall Bedstraw,Unknown
Pinnacles National Park,Vascular Plant,Gentianales,Rubiaceae,Wall Bedstraw,Common
Pinnacles National Park,Vascular Plant,Gentianales,Rubiaceae,Graceful Bedstraw,Abundant
Pinnacles National Park,Vascular Plant,Gentianales,Rubiaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Gentianales,Rubiaceae,"Fragrant Bedstraw, Sweet Bedstraw, Sweetscented Bedstraw",Unknown
Pinnacles National Park,Vascular Plant,Geraniales,Geraniaceae,Longbeak Stork's Bill,Unknown
Pinnacles National Park,Vascular Plant,Geraniales,Geraniaceae,Shortfruit Stork's Bill,Abundant
Pinnacles National Park,Vascular Plant,Geraniales,Geraniaceae,"Alfilaree, Alfilaria, California Filaree, Cutleaf Filaree, Filaree, Redstem Filaree, Redstem Stork's Bill, Stork's Bill",Abundant
Pinnacles National Park,Vascular Plant,Geraniales,Geraniaceae,Musky Stork's Bill,Unknown
Pinnacles National Park,Vascular Plant,Geraniales,Geraniaceae,"Carolina Crane's-Bill, Carolina Geranium",Unknown
Pinnacles National Park,Vascular Plant,Geraniales,Geraniaceae,Cutleaf Geranium,Unknown
Pinnacles National Park,Vascular Plant,Lamiales,Lamiaceae,"Common Henbit, Giraffehead, Henbit, Henbit Deadnettle",Unknown
Pinnacles National Park,Vascular Plant,Lamiales,Lamiaceae,Woodbalm,Unknown
Pinnacles National Park,Vascular Plant,Lamiales,Lamiaceae,"Horehound, White Horehound",Unknown
Pinnacles National Park,Vascular Plant,Lamiales,Lamiaceae,None,Unknown
Pinnacles National Park,Vascular Plant,Lamiales,Lamiaceae,None,Unknown
